"","AID","ID2","SEX","Cohort","AGEnum","birth.year","Date_telem","Time_telem","UTMX","UTMY","UTM_ZONE","Location_Status","FixStatus","PDOP","HDOP","VDOP","TDOP","TransInf","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Census_HomeDensity_AOI","Dist2ForestEdge_m","Dist2Road_Hwy_m","Dist2Stream_Rivers_m","Elevation_meters","Forest","NDVI","NLCD2011","shade","Metabolic_Rate_(kj/d)","Max_temp","Min_temp","Cloud","presence","lat","long","Month"
"899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,154,38,8277,220,-176,396,82,-49,108,-104,613,69,39,16,185,135,168,145,0.00963747221976519,276.586334228516,8190.93408203125,457,2018.31408691406,0,6416,95,0,12058.9501953125,19.5100002288818,0.439999997615814,51.61,0,-110.2083333945,44.9916666835,"Sep"
"6884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,153,37,8734,261,-147,408,73,142,147,-76,530,61,33,18,155,107,120,145,0.0705747455358505,-159.736663818359,361.247833251953,860,2057.9560546875,1,7776,41,63,12877.400390625,19.6700000762939,1.52999997138977,43.14,0,-111.0083333625,43.8000000645,"Sep"
"17391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,158,39,8508,224,-181,405,-93,104,109,-108,578,68,36,20,186,117,124,180,0.0464335344731808,-435.725250244141,676.830871582031,454,2243.39892578125,1,5991,42,70,13230.525390625,18.3600006103516,-0.00999999977648258,40.15,0,-110.5666667135,43.6250000715,"Sep"
"3046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,153,36,9057,260,-157,417,-71,141,147,-85,555,65,29,25,181,94,112,180,0,0,218.403289794922,6154,1883.50415039062,1,6078,42,47,12334.80859375,20.2700004577637,1.95000004768372,36.6,0,-111.4750000105,44.2250000475,"Sep"
"17449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,150,39,7840,218,-160,378,37,-39,110,-89,605,70,38,19,193,128,163,130,0.124349176883698,0,3542.033203125,30,2150.38818359375,1,2388,42,12,12491.2744140625,18.0900001525879,0.189999997615814,48.52,0,-109.7083334145,44.8083333575,"Sep"
"25952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157,38,8717,226,-186,412,-97,70,112,-111,613,65,39,16,178,129,152,172,0.0290289204567671,-275.941162109375,9807.4765625,767,2282.41333007812,1,2408,42,43,13068.2431640625,16.9799995422363,-0.75,47.29,0,-110.6750000425,44.5833333665,"Sep"
"25390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,153,36,9046,252,-166,418,-79,133,139,-93,569,68,29,26,190,95,113,188,0,-188.403289794922,624.259582519531,2932,2158.26489257812,1,6239,42,53,12863.06640625,17.2900009155273,3.78999996185303,39.02,0,-111.5500000075,44.3250000435,"Sep"
"20122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,149,38,8072,225,-159,384,43,-38,115,-90,635,76,39,21,202,136,178,138,0.0497561804950237,-144.928558349609,3312.65747070312,495,2516.49975585938,1,3004,42,9,12776.189453125,15.1099996566772,2.70000004768372,55.09,0,-110.4166667195,45.2916666715,"Sep"
"27686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,157,38,8722,219,-191,410,-102,65,107,-116,663,75,42,19,206,133,151,201,0.0349471382796764,94.8683319091797,240,234,2285.95825195312,0,4816,52,1,12383.8818359375,17.4500007629395,-1.22000002861023,43.69,0,-110.8250000365,44.4500000385,"Sep"
"20679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,158,39,8499,216,-189,405,-98,64,104,-113,607,66,38,15,177,128,147,172,0.000996943097561598,-300,6369.68603515625,924,2442.99780273438,1,1544,42,65,13533.0986328125,16.2000007629395,-0.370000004768372,48.25,0,-110.4583333845,44.3666667085,"Sep"
"25091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,151,39,7855,264,-119,383,84,-44,157,-44,522,82,22,39,205,74,156,74,1.87194657325745,408.044128417969,296.98486328125,1198,1614.10241699219,0,5406,52,2,11299.005859375,20.7900009155273,5.71999979019165,44.68,0,-109.8583334085,45.4249999995,"Sep"
"16382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,146,38,7891,204,-171,375,23,-52,97,-103,713,81,45,17,218,155,193,165,0.0497561804950237,-12.4264068603516,2659.36083984375,360,2722.5751953125,1,4044,42,43,13531.7451171875,14,-0.189999997615814,50.39,0,-110.2750000585,45.3000000045,"Sep"
"13932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,148,38,7909,256,-125,381,83,-48,155,-48,412,64,17,41,166,56,122,56,0,301.496276855469,42.4264068603516,990,1957.78369140625,0,4221,52,1,11718.1474609375,19.3199996948242,3.35999989509583,44.66,0,-109.3166667635,44.7166666945,"Sep"
"9671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,145,40,7422,193,-165,358,15,-50,89,-97,567,63,35,18,179,118,154,122,0.00768317515030503,-12.4264068603516,5709.54443359375,162,2889.2978515625,1,3213,42,33,13836.0751953125,12.4200000762939,1.10000002384186,51.97,0,-109.5500000875,44.1083333855,"Sep"
"3521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,40,7544,207,-159,366,27,-41,101,-90,536,61,33,19,172,111,147,112,0.0169121790677309,0,3088.251953125,598,2916.18725585938,1,2610,42,33,13670.927734375,12.3800001144409,2.11999988555908,51.65,0,-109.6416667505,44.1833333825,"Sep"
"22870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,141,37,8183,210,-170,380,32,66,105,-103,668,76,44,18,203,143,171,162,0.168303072452545,-330,1637.68127441406,633,2392.63647460938,1,4776,42,66,13507.0791015625,16.25,1.96000003814697,43.18,0,-111.5333333415,45.1666666765,"Sep"
"3597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,157,38,8512,218,-186,404,81,68,108,-109,564,61,36,14,159,125,148,147,0.000883416039869189,-510.832702636719,960,1634,2374.15307617188,1,4515,42,65,13471.470703125,16.3899993896484,-0.759999990463257,47.78,0,-110.3416667225,44.5666667005,"Sep"
"1387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,154,39,8229,209,-184,393,25,60,99,-110,606,65,38,14,172,135,159,154,0.000883416039869189,192.093734741211,14590.02734375,268,2613.19506835938,0,3636,52,14,12827.259765625,14.960000038147,0.239999994635582,52.16,0,-110.1666667295,44.6583333635,"Sep"
"13609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,145,36,8531,227,-167,394,45,113,118,-100,580,66,38,18,174,120,145,147,0.0112750632688403,429.534637451172,617.73779296875,1298,1962.85388183594,0,4061,71,0,11815.2900390625,18.9699993133545,2.4300000667572,41.11,0,-111.6750000025,44.9666666845,"Sep"
"16501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,147,36,8733,260,-144,404,77,143,149,-75,450,53,28,18,135,94,105,117,0,0,870.51708984375,212,2056.66259765625,1,7549,41,50,12201.751953125,20.0900001525879,6.11999988555908,42.99,0,-111.4666666775,43.6416667375,"Sep"
"21523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,146,39,7552,216,-151,367,38,-80,111,-80,563,70,32,25,193,107,156,107,0.131806179881096,192.093734741211,212.132034301758,553,2173.60693359375,0,2820,52,14,12211.5146484375,18.3099994659424,3,48.56,0,-109.3833334275,44.6000000325,"Sep"
"10139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,150,36,9066,241,-174,415,-90,123,128,-104,604,67,33,23,193,106,129,186,0.200549855828285,597.745788574219,1459.86303710938,5552,2127.51684570312,0,5878,52,0,11876.7861328125,17.9500007629395,2.01999998092651,41.95,0,-111.5416666745,44.7250000275,"Sep"
"14874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,157,38,8663,219,-189,408,-100,65,107,-115,635,70,40,17,190,131,152,185,0.0290289204567671,-275.941162109375,6277.74658203125,4657,2640.00732421875,1,4216,42,52,13682.9677734375,14.3599996566772,0.779999971389771,45.93,0,-110.6666667095,44.5083333695,"Sep"
"11623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,155,38,8445,220,-181,401,82,-61,108,-108,600,67,38,16,177,132,163,149,0.0606580562889576,-144.928558349609,1380,636,2115.77319335938,1,4824,42,56,12940.869140625,18.5799999237061,0.100000001490116,45.15,0,-110.4166667195,44.9000000205,"Sep"
"10110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,156,38,8569,245,-162,407,104,-38,130,-90,509,62,30,21,165,104,150,112,0.0606580562889576,713.091857910156,2258.18505859375,1464,2395.08129882812,0,4976,52,1,12289.2138671875,16.3700008392334,1.39999997615814,44.8,0,-110.5083333825,44.9250000195,"Sep"
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,155,41,7519,236,-138,374,53,-66,124,-66,348,47,16,34,129,53,108,53,0.0439113453030586,1510.76135253906,642.028015136719,2130,2429.33056640625,0,2096,52,0,11979.3681640625,17.1200008392334,1.85000002384186,42.9,0,-109.5416667545,43.6083334055,"Sep"
"1436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,152,36,9074,248,-168,416,-82,130,136,-97,547,64,28,25,181,92,110,178,0,330,150,3776,2089.8427734375,0,5007,71,0,11614.208984375,18.5699996948242,3.80999994277954,39.1,0,-111.6083333385,44.3083333775,"Sep"
"2767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,159,38,8546,219,-189,408,-99,64,105,-113,639,74,40,19,202,128,142,196,0.000996943097561598,-78.1665420532227,7885.20751953125,30,2166.58642578125,1,5186,42,42,12912.984375,18.1000003814697,-0.589999973773956,43.98,0,-110.5583333805,44.1833333825,"Sep"
"9982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,144,37,8429,210,-179,389,29,63,103,-112,701,75,45,17,199,144,170,189,0,30,30,153,2183.38208007812,0,5614,52,33,12793.4296875,17.3600006103516,0.319999992847443,43.86,0,-111.3416666825,45.0750000135,"Sep"
"2680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,152,36,9110,250,-167,417,-81,132,138,-96,545,64,28,26,181,90,109,178,0,-246.586334228516,630.7138671875,7532,2091.27416992188,1,5706,42,68,12985.0068359375,18.3500003814697,2.71000003814697,40.68,0,-111.6416666705,44.3500000425,"Sep"
"25663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,154,38,8541,240,-164,404,99,-43,126,-93,536,64,33,19,169,112,153,123,0.0606580562889576,582.49462890625,1500,309,2166.611328125,0,3750,71,2,11953.75,17.9599990844727,2.27999997138977,43.27,0,-110.6083333785,44.9333333525,"Sep"
"2876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,151,39,7766,255,-125,380,77,-50,148,-50,397,57,17,36,152,57,120,57,26.8627586364746,228.473190307617,42.4264068603516,90,1718.07629394531,0,4807,21,9,11557.54296875,21.5,4.44000005722046,38.89,0,-109.4416667585,44.4666667045,"Sep"
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,145,40,7513,192,-170,362,13,-53,87,-102,604,64,37,15,183,130,160,139,0.199321031570435,108.166542053223,15045.3515625,153,2889.26171875,0,1877,71,9,13624.783203125,11.960000038147,0.0799999982118607,52.33,0,-109.7416667465,44.2666667125,"Sep"
"3219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,157,37,9043,256,-165,421,-78,134,141,-91,611,72,34,23,198,109,126,196,0,-78.1665420532227,60,90,1807.71350097656,1,6910,42,73,12704.416015625,21,1.92999994754791,37.02,0,-111.2250000205,44.1666667165,"Sep"
"24549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12,143,40,7329,190,-164,354,13,-50,87,-96,559,64,35,19,181,114,152,117,0.0295273214578629,301.496276855469,1008.46417236328,466,2800.083984375,0,3960,52,2,12835.4287109375,13.7600002288818,1.37999999523163,50.47,0,-109.3416667625,44.0666667205,"Sep"
"16580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,146,35,8837,261,-146,407,79,145,151,-76,432,51,27,18,130,89,101,113,0,-30,150,150,1842.00817871094,1,6459,42,57,12248.65625,21.1599998474121,3.84999990463257,35.43,0,-111.5500000075,43.6916667355,"Sep"
"5397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,155,40,7866,241,-145,386,59,-70,131,-70,466,58,26,25,159,87,133,87,0.199321031570435,30,3901.845703125,285,2011.16455078125,0,2153,71,12,12055,19.4799995422363,2.03999996185303,43.92,0,-109.6666667495,44.4250000395,"Sep"
"11742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,144,40,7329,194,-161,355,16,-48,90,-93,546,64,33,21,181,109,151,110,0.0295273214578629,-30,1110.4052734375,767,2878.4306640625,1,3813,42,28,13597.673828125,12.8800001144409,0.540000021457672,51.27,0,-109.2916667645,44.0500000545,"Sep"
"19738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,146,36,8812,240,-165,405,56,124,129,-96,567,63,35,19,165,110,135,153,0,-30,123.693168640137,792,2190.83862304688,1,6218,42,55,12920.7021484375,17.3799991607666,2.80999994277954,45.28,0,-111.6333333375,44.8916666875,"Sep"
"13990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,155,39,8191,209,-183,392,26,60,100,-109,590,61,37,13,164,129,150,155,0,30,10359.169921875,108,2441.06420898438,0,4242,71,10,12679.201171875,16.0400009155273,-0.00999999977648258,47.1,0,-110.2166667275,44.3916667075,"Sep"
"24115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,153,36,8910,270,-145,415,84,-16,157,-72,455,57,31,20,140,98,111,114,0.62259304523468,426.380126953125,210,573,1822.05261230469,0,3540,82,0,11383.83203125,21.2299995422363,3.07999992370605,39.21,0,-111.2250000205,43.7833333985,"Sep"
"5143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,157,37,8889,232,-184,416,-96,112,118,-109,674,81,39,23,223,123,140,219,0,-12.4264068603516,1339.62683105469,4105,2336.490234375,1,5666,42,66,13339.5751953125,16.5699996948242,1.58000004291534,39.6,0,-111.1333333575,44.3000000445,"Sep"
"16089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,159,38,8608,219,-190,409,-98,66,107,-113,605,66,38,16,177,127,148,172,0,618.4658203125,591.692504882812,1045,2358.08862304688,0,600,11,0,12380.5546875,16.4500007629395,-0.949999988079071,46.13,0,-110.5250000485,44.4666667045,"Sep"
"31161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,153,36,8910,270,-145,415,84,-16,157,-72,455,57,31,20,140,98,111,114,0.40548500418663,468.614990234375,0,1866,1841.71276855469,0,4679,82,0,11403.384765625,21.1100006103516,2.91000008583069,38.01,0,-111.2333333535,43.7666667325,"Sep"
"8424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,148,39,7885,198,-178,376,17,53,91,-109,656,70,40,14,192,146,173,160,0.000883416039869189,108.166542053223,10647.083984375,741,2738.9921875,0,3888,52,23,13311.32421875,14.0900001525879,0.930000007152557,52.99,0,-109.9166667395,44.7000000285,"Sep"
"6708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16,144,37,8319,199,-187,386,-106,53,92,-120,733,75,47,16,211,150,174,205,0.0227939579635859,-37.0820388793945,6579.513671875,618,2722.822265625,1,4374,42,42,13762.40625,13.1800003051758,1.37000000476837,47.33,0,-111.1750000225,44.9916666835,"Sep"
"6825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,154,38,8582,209,-194,403,-106,58,98,-120,695,81,43,20,221,136,154,216,0.0349471382796764,30,2404.68286132812,30,2338.26953125,0,6496,95,6,12580.4013671875,16.8299999237061,-1.32000005245209,43.91,0,-110.8333333695,44.4000000405,"Sep"
"16530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,153,36,8910,270,-145,415,84,-16,157,-72,455,57,31,20,140,98,111,114,2.1835629940033,270,210,382,1833.19885253906,0,3614,82,0,11391.29296875,21.2000007629395,3.00999999046326,39.58,0,-111.2083333545,43.7500000665,"Sep"
"13002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,156,38,8718,219,-190,409,-102,102,107,-116,687,82,41,22,224,130,147,219,0.0349471382796764,0,13794.4228515625,446,2517.96118164062,1,4693,42,23,12851.9453125,15.0200004577637,1.58000004291534,45.3,0,-110.9166666995,44.3166667105,"Sep"
"20747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,157,37,9043,256,-165,421,-78,134,141,-91,611,72,34,23,198,109,126,196,0,-97.2792205810547,330,1650,2101.62524414062,1,6452,42,60,12816.5654296875,18.7399997711182,1.38999998569489,37.51,0,-111.1750000225,44.2000000485,"Sep"
"11779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,155,37,8860,225,-187,412,-101,107,112,-114,680,78,42,21,217,129,150,212,0,-1128.01550292969,1909.65966796875,6785,2433.43774414062,1,2081,42,72,13729.087890625,15.4099998474121,1.25999999046326,41.87,0,-111.0833333595,44.5750000335,"Sep"
"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,150,38,8063,208,-177,385,25,-53,99,-107,669,74,42,16,199,148,179,161,0.138397142291069,774.209289550781,8278.3154296875,60,2329.46484375,0,4350,52,7,12603.6083984375,17.0200004577637,0.850000023841858,53.18,0,-110.1666667295,45.0083333495,"Sep"
"25120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,155,39,8191,209,-183,392,26,60,100,-109,590,61,37,13,164,129,150,155,0,0,8617.10546875,918,2785.27075195312,1,2900,42,53,13862.091796875,13.5600004196167,0.170000001788139,49.49,0,-110.1666667295,44.3916667075,"Sep"
"1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,142,36,8452,230,-160,390,49,117,122,-93,613,72,41,19,191,131,158,146,0.168303072452545,276.586334228516,1221.18798828125,1184,1975.5849609375,0,4741,52,0,11887.26953125,19.0699996948242,2.66000008583069,42.64,0,-111.5666666735,45.1416666775,"Sep"
"1822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26,140,39,7386,175,-179,354,-2,-63,73,-111,632,64,38,13,185,138,163,153,0.00249340897426009,-30,11378.0712890625,60,2999.52856445312,1,3346,42,37,14025.75390625,11.9099998474121,0.419999986886978,57.86,0,-109.7000000815,44.0333333885,"Sep"
"18426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,147,36,8749,222,-181,403,-98,107,112,-112,688,72,43,19,205,134,159,199,0.401786863803864,94.8683319091797,1824.0888671875,624,2396.6650390625,0,5806,52,32,12879.365234375,15.4200000762939,1.97000002861023,45.36,0,-111.2833333515,44.8583333555,"Sep"
"7843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,151,39,8093,209,-177,386,26,-53,100,-107,648,71,40,15,191,144,173,157,0.000883416039869189,0,6165.78466796875,134,2249.31201171875,1,5635,43,7,12574.697265625,17.5900001525879,-0.370000004768372,52.89,0,-110.0583334005,44.8666666885,"Sep"
"19632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,144,36,8625,223,-173,396,41,110,115,-106,683,74,45,17,197,140,166,182,0.132137075066566,152.970581054688,300,67,2144.6357421875,0,5528,52,11,12410.078125,17.7800006866455,0.140000000596046,46.3,0,-111.3166666835,45.0750000135,"Sep"
"15329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,151,36,9024,272,-140,412,-59,153,159,-73,489,53,26,23,152,86,102,149,0.416097581386566,-12.4264068603516,630,1641,1853.79833984375,1,7890,42,52,12400.2158203125,20.2900009155273,2.91000008583069,35.58,0,-111.4583333445,44.1583333835,"Sep"
"21316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,140,36,8183,217,-163,380,38,106,111,-97,687,79,46,18,213,150,176,162,11.0620737075806,67.0820388793945,0,840,2057.8134765625,0,4207,52,0,11912.6611328125,19.1800003051758,0.860000014305115,48.04,0,-111.3250000165,45.2583333395,"Sep"
"10114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,148,37,8469,215,-180,395,30,64,105,-111,686,73,44,16,192,143,170,186,0.00312099722214043,331.36083984375,10686.0654296875,459,2515.83081054688,0,4318,52,9,12767.517578125,14.5900001525879,0.699999988079071,46.71,0,-110.9250000325,44.9750000175,"Sep"
"8000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,156,41,7524,241,-134,375,59,-62,129,-62,331,47,14,39,128,45,106,45,0,42.4264068603516,324.499603271484,2016,2446.59838867188,0,2663,71,1,12049.212890625,16.9400005340576,1.51999998092651,44.94,0,-109.4333334255,43.6333334045,"Sep"
"11670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,156,41,7524,241,-134,375,59,-62,129,-62,331,47,14,39,128,45,106,45,0,494.772674560547,308.868896484375,789,2234.13525390625,0,2551,52,0,11895.849609375,18.6399993896484,1.24000000953674,43.17,0,-109.4833334235,43.6333334045,"Sep"
"10818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,146,39,7630,218,-150,368,39,-79,114,-79,674,85,40,23,229,134,181,134,0.993180215358734,-30,3995.8603515625,787,2794.2626953125,1,3994,42,48,13940.6298828125,13.4499998092651,1.91999995708466,47.08,0,-109.5833334195,45.1916666755,"Sep"
"2704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16,149,39,7930,195,-184,379,13,50,88,-113,631,64,39,13,176,138,160,164,0,30,8566.3525390625,60,2709.42041015625,0,3253,52,23,13256.9072265625,13.8800001144409,0.349999994039536,54.73,0,-110.0916667325,44.3833333745,"Sep"
"8150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,151,36,9094,249,-168,417,-82,130,136,-98,504,57,26,24,164,85,105,154,0.0263378284871578,1266.05688476562,891.964111328125,616,2017.54357910156,0,3402,95,0,11789.35546875,19.0100002288818,0.330000013113022,38.58,0,-111.7083333345,44.6416666975,"Sep"
"14397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,150,38,8129,206,-180,386,70,58,97,-110,676,75,42,16,199,151,181,166,0,108.166542053223,3988.98486328125,228,2776.65087890625,0,4276,52,11,13035.220703125,13.4399995803833,-0.529999971389771,55.08,0,-110.2500000595,45.0166666825,"Sep"
"5306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,146,35,8928,246,-161,407,62,129,135,-94,578,64,36,19,168,112,137,157,0.168303072452545,67.0820388793945,108.166542053223,300,2136.98779296875,0,4749,52,3,12053.5009765625,17.7700004577637,2.58999991416931,43.85,0,-111.5416666745,44.9000000205,"Sep"
"25230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,158,38,8669,218,-192,410,-101,64,106,-116,658,76,41,19,206,132,149,201,0,442.944702148438,6778.27392578125,1986,2376.22607421875,0,617,11,0,12376.134765625,16.5499992370605,-1.19000005722046,43.49,0,-110.7083333745,44.3750000415,"Sep"
"9523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,151,38,8154,215,-173,388,79,-49,105,-103,651,74,42,17,197,144,178,153,0,42.4264068603516,7290,470,2437.16015625,0,4968,52,39,13237.8671875,16.1399993896484,0.419999986886978,54.45,0,-110.3583333885,45.1250000115,"Sep"
"2667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,149,35,9140,275,-140,415,92,156,163,-73,404,46,22,23,120,73,90,115,0,5739.41650390625,660,6185,1659.24353027344,0,4329,52,0,11182.1630859375,22.1100006103516,2.94000005722046,34.65,0,-111.6750000025,44.1333333845,"Sep"
"7223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,154,40,7842,250,-135,385,69,-60,141,-60,426,57,21,30,153,71,125,71,0.199321031570435,169.705627441406,2173.49951171875,716,2012.10864257812,0,1770,52,4,11822.8662109375,19.4799995422363,2.27999997138977,42.81,0,-109.6583334165,44.4416667055,"Sep"
